company_name,writer,tweet_total,comment_total,retweet_total,like_num,reaction_total
Tesla Inc,memesofmars,994,257.0,827.0,3380.0,4464.0
Tesla Inc,gambistefinance,991,38.0,157.0,302.0,497.0
Tesla Inc,plainsite,975,2416.0,5682.0,29634.0,37732.0
Tesla Inc,barkmsmeagol,966,3567.0,5051.0,36578.0,45196.0
Tesla Inc,paully_steaks,948,213.0,89.0,884.0,1186.0
Tesla Inc,wpipperger,942,3043.0,1477.0,10088.0,14608.0
Tesla Inc,jcoviedo6,916,1500.0,2192.0,13772.0,17464.0
Tesla Inc,dope007,899,516.0,222.0,3570.0,4308.0
Tesla Inc,valueanalyst1,875,4672.0,3842.0,32859.0,41373.0
Tesla Inc,fly4dat,870,2625.0,1899.0,17639.0,22163.0
Tesla Inc,kkublai5,865,660.0,197.0,5047.0,5904.0
Tesla Inc,squawksquare,857,444.0,394.0,2917.0,3755.0
Tesla Inc,mikeo188,852,237.0,257.0,1905.0,2399.0
Tesla Inc,zeroshorts,846,432.0,508.0,4074.0,5014.0
Tesla Inc,biggie_calls,840,763.0,291.0,5717.0,6771.0
Tesla Inc,stehaller,840,100.0,479.0,1073.0,1652.0
Tesla Inc,modelyendofice,837,639.0,568.0,3351.0,4558.0
Tesla Inc,theburdettelawf,836,102.0,24.0,310.0,436.0
Tesla Inc,viidakkotimppa,826,551.0,308.0,3940.0,4799.0
Tesla Inc,davebudge,799,427.0,179.0,2568.0,3174.0
Tesla Inc,streamtesla,796,84.0,176.0,1078.0,1338.0
Tesla Inc,oppayahtwitr,786,409.0,539.0,2549.0,3497.0
Tesla Inc,alert_options,768,40.0,267.0,522.0,829.0
Tesla Inc,wallstcynic,753,4225.0,4819.0,36514.0,45558.0
Tesla Inc,teslacito,751,278.0,314.0,1968.0,2560.0
Tesla Inc,abledoc,749,528.0,345.0,2315.0,3188.0
Tesla Inc,jordanwells33,731,763.0,221.0,4015.0,4999.0
Tesla Inc,mrr17941987,726,240.0,171.0,1592.0,2003.0
Tesla Inc,subach,705,526.0,305.0,3749.0,4580.0
Tesla Inc,bgrahamdisciple,699,2309.0,2156.0,26751.0,31216.0
Tesla Inc,enertuition,690,763.0,563.0,5367.0,6693.0
Tesla Inc,tool_grinder,688,972.0,1187.0,10803.0,12962.0
Tesla Inc,28delayslater,686,5329.0,5590.0,53267.0,64186.0
Tesla Inc,phenomenalpoto,681,1159.0,1567.0,11434.0,14160.0
Tesla Inc,ethicsgradient,675,374.0,990.0,5622.0,6986.0
Tesla Inc,jonbryant421,674,525.0,70.0,697.0,1292.0
Tesla Inc,wintoncapptnrs,673,436.0,372.0,4205.0,5013.0
Tesla Inc,chris_stearns,670,628.0,105.0,1375.0,2108.0
Tesla Inc,wise_owl_trader,661,208.0,188.0,1270.0,1666.0
Tesla Inc,twainsmustache,653,682.0,892.0,7577.0,9151.0
Tesla Inc,facts_tesla,642,893.0,2586.0,12388.0,15867.0
Tesla Inc,tweetertweaker,641,666.0,668.0,6512.0,7846.0
Tesla Inc,dapstats,638,464.0,216.0,1786.0,2466.0
Tesla Inc,talesftf,620,567.0,239.0,2633.0,3439.0
Tesla Inc,phoennix10,607,1424.0,2727.0,15501.0,19652.0
Tesla Inc,globalinvestor5,593,55.0,33.0,119.0,207.0
Tesla Inc,tomi,585,1050.0,511.0,7535.0,9096.0
Tesla Inc,hedgehogoptions,583,740.0,192.0,3182.0,4114.0
Tesla Inc,dathandsomejerk,579,231.0,257.0,1273.0,1761.0
Tesla Inc,ericdavis221,567,474.0,8.0,112.0,594.0
Tesla Inc,scriptstotrade,566,118.0,141.0,2097.0,2356.0
Tesla Inc,danshep55,564,385.0,199.0,2190.0,2774.0
Tesla Inc,boy2000fan,553,366.0,239.0,3398.0,4003.0
Tesla Inc,valueexpected,552,731.0,403.0,4665.0,5799.0
Tesla Inc,elonbachman,548,2308.0,4344.0,27886.0,34538.0
Tesla Inc,jebkinnison,548,674.0,667.0,6784.0,8125.0
Tesla Inc,iliketeslas,545,1997.0,1262.0,14745.0,18004.0
Tesla Inc,themarketisopen,541,16.0,25.0,67.0,108.0
Tesla Inc,randyvegetables,540,984.0,496.0,6043.0,7523.0
Tesla Inc,blane9171,537,505.0,571.0,5636.0,6712.0
Tesla Inc,macrockets,532,664.0,1600.0,10643.0,12907.0
Tesla Inc,evannex_com,531,432.0,3566.0,13461.0,17459.0
Tesla Inc,vieirauae,526,65.0,593.0,629.0,1287.0
Tesla Inc,minteractapp,521,19.0,165.0,124.0,308.0
Tesla Inc,donutshorts,515,897.0,1249.0,9256.0,11402.0
Tesla Inc,vgrinshpun,515,1327.0,4009.0,22428.0,27764.0
Tesla Inc,quanttradr,513,147.0,76.0,280.0,503.0
Tesla Inc,salt_nole,504,472.0,334.0,4624.0,5430.0
Tesla Inc,rooseveltpatoo1,503,456.0,387.0,4256.0,5099.0
Tesla Inc,rottenal,499,401.0,213.0,3211.0,3825.0
Tesla Inc,jurabilis,496,253.0,125.0,1400.0,1778.0
Tesla Inc,dataswarmm,495,2.0,0.0,0.0,2.0
Tesla Inc,yeomen23,492,354.0,108.0,1566.0,2028.0
Tesla Inc,tiffanyphoto1,485,295.0,407.0,2464.0,3166.0
Tesla Inc,greatcrasho2018,481,510.0,422.0,3954.0,4886.0
Tesla Inc,milestaylor47,478,85.0,144.0,286.0,515.0
Tesla Inc,eliteoptionswap,475,108.0,45.0,497.0,650.0
Tesla Inc,grainsurgeon,473,1124.0,809.0,8727.0,10660.0
Tesla Inc,ventmixologist,473,224.0,260.0,1615.0,2099.0
Tesla Inc,g_schelle,471,354.0,220.0,1987.0,2561.0
Tesla Inc,jjjinvesting,465,34.0,71.0,253.0,358.0
Tesla Inc,freetrades4u,464,26.0,45.0,458.0,529.0
Tesla Inc,facebookipoflop,458,139.0,62.0,354.0,555.0
Tesla Inc,lazcheven,447,177.0,188.0,1064.0,1429.0
Tesla Inc,s_padival,445,1219.0,2391.0,13540.0,17150.0
Tesla Inc,investorswan,443,260.0,137.0,982.0,1379.0
Tesla Inc,1minutestock,438,6.0,10.0,31.0,47.0
Tesla Inc,echotoall,436,79.0,74.0,452.0,605.0
Tesla Inc,mmike2016,434,163.0,79.0,821.0,1063.0
Tesla Inc,hilinetrail,429,409.0,345.0,4008.0,4762.0
Tesla Inc,topstockalerts1,428,16.0,29.0,130.0,175.0
Tesla Inc,elonsworld,427,1059.0,2286.0,11857.0,15202.0
Tesla Inc,kirillklip,426,37.0,2373.0,2075.0,4485.0
Tesla Inc,data168,423,330.0,56.0,1401.0,1787.0
Tesla Inc,dburkland,422,198.0,186.0,1473.0,1857.0
Tesla Inc,boldmovefitness,421,48.0,31.0,363.0,442.0
Tesla Inc,ophirgottlieb,416,304.0,460.0,1294.0,2058.0
Tesla Inc,invresdynamics,414,507.0,415.0,2866.0,3788.0
Tesla Inc,rimisback,410,119.0,404.0,748.0,1271.0
Tesla Inc,stevehamel16,409,1477.0,2923.0,15721.0,20121.0
Tesla Inc,titoelbandito,407,204.0,83.0,1407.0,1694.0
Tesla Inc,boriquagato,403,976.0,1644.0,12013.0,14633.0
Tesla Inc,profectusystems,401,15.0,1.0,75.0,91.0
Tesla Inc,valuedissenter,401,1106.0,697.0,8799.0,10602.0
Tesla Inc,jackwildcat,392,208.0,34.0,718.0,960.0
Tesla Inc,kaffeedosenfil1,386,295.0,199.0,1581.0,2075.0
Tesla Inc,bradsferguson,382,370.0,577.0,3735.0,4682.0
Tesla Inc,unknowntrader,378,174.0,38.0,761.0,973.0
Tesla Inc,brisance,376,180.0,137.0,1103.0,1420.0
Tesla Inc,stickycactusink,376,37.0,257.0,359.0,653.0
Tesla Inc,tilmanwinkler,375,479.0,432.0,3095.0,4006.0
Tesla Inc,bsa19741,372,1014.0,1749.0,14186.0,16949.0
Tesla Inc,teslaconomics,368,199.0,434.0,3335.0,3968.0
Tesla Inc,bagholderquotes,367,912.0,1310.0,21251.0,23473.0
Tesla Inc,kamiari_,367,215.0,130.0,1269.0,1614.0
Tesla Inc,raymond10mm,367,37.0,122.0,468.0,627.0
Tesla Inc,stkbullgod,367,443.0,198.0,2752.0,3393.0
Tesla Inc,oactrading,359,0.0,4.0,15.0,19.0
Tesla Inc,maythefroth,354,184.0,71.0,509.0,764.0
Tesla Inc,justtradin,343,484.0,67.0,747.0,1298.0
Tesla Inc,infinituscap,341,152.0,65.0,199.0,416.0
Tesla Inc,naashonomics,341,34.0,65.0,145.0,244.0
Tesla Inc,johnscharts,323,392.0,398.0,2746.0,3536.0
Tesla Inc,fininvtr,319,24.0,398.0,669.0,1091.0
Tesla Inc,thelincolnlist,317,19.0,34.0,148.0,201.0
Tesla Inc,itradevol,316,35.0,230.0,498.0,763.0
Tesla Inc,seekingalpha,313,69.0,194.0,517.0,780.0
Tesla Inc,thestreet,308,605.0,1152.0,2723.0,4480.0
Tesla Inc,mwm76,304,34.0,12.0,167.0,213.0
Tesla Inc,stckpro,303,3.0,28.0,38.0,69.0
Tesla Inc,mc_optiontrades,298,11.0,23.0,82.0,116.0
Tesla Inc,aaronklein10x,296,286.0,304.0,593.0,1183.0
Tesla Inc,naviavatar1,295,150.0,319.0,904.0,1373.0
Tesla Inc,talkmarkets,295,8.0,3.0,45.0,56.0
Tesla Inc,options,294,11.0,61.0,145.0,217.0
Tesla Inc,papaspoppinpeny,294,3.0,110.0,155.0,268.0
Tesla Inc,traderdanny77,290,35.0,47.0,211.0,293.0
Tesla Inc,truebubblehead,287,240.0,364.0,2720.0,3324.0
Tesla Inc,spartantrading,284,135.0,166.0,826.0,1127.0
Tesla Inc,larrylivinston,282,40.0,37.0,182.0,259.0
Tesla Inc,teresatrades,282,38.0,82.0,455.0,575.0
Tesla Inc,theflynews,275,32.0,653.0,394.0,1079.0
Tesla Inc,wallstsolver,273,3.0,16.0,26.0,45.0
Tesla Inc,kasdad,272,153.0,34.0,545.0,732.0
Tesla Inc,asymmetricalpha,269,264.0,66.0,1381.0,1711.0
Tesla Inc,420weedstreet,264,28.0,61.0,169.0,258.0
Tesla Inc,jorellarakalel,264,24.0,30.0,104.0,158.0
Tesla Inc,luke_sosnowski,260,195.0,342.0,1332.0,1869.0
Tesla Inc,roka_dura,259,101.0,15.0,458.0,574.0
Tesla Inc,realsheepwolf,257,154.0,1173.0,1866.0,3193.0
Tesla Inc,drugdoctor2014,250,16.0,123.0,610.0,749.0
Tesla Inc,mr_moonstocks,248,62.0,26.0,196.0,284.0
Tesla Inc,benzinga,247,69.0,440.0,556.0,1065.0
Tesla Inc,androsform,245,26.0,17.0,156.0,199.0
Tesla Inc,deafdaytrader,245,356.0,170.0,1934.0,2460.0
Tesla Inc,15minofpham,244,24.0,61.0,117.0,202.0
Tesla Inc,mchaudhry82,238,58.0,209.0,1100.0,1367.0
Tesla Inc,protrader_vini,230,195.0,33.0,673.0,901.0
Tesla Inc,caetuscap,226,213.0,44.0,445.0,702.0
Tesla Inc,permabear_uk,226,127.0,158.0,921.0,1206.0
Tesla Inc,jefffocker,224,34.0,7.0,74.0,115.0
Tesla Inc,optionsmaxpain,224,0.0,0.0,19.0,19.0
Tesla Inc,openoutcrier,222,98.0,443.0,824.0,1365.0
Tesla Inc,fusionptcapital,219,384.0,187.0,2157.0,2728.0
Tesla Inc,swingtradeideas,219,2.0,0.0,8.0,10.0
Tesla Inc,towelietrades,215,10.0,16.0,55.0,81.0
Tesla Inc,ulmhi,213,0.0,1.0,8.0,9.0
Tesla Inc,tos_option,212,25.0,32.0,169.0,226.0
Tesla Inc,blogyomi,211,0.0,2.0,8.0,10.0
Tesla Inc,stock_hunter89,210,124.0,62.0,1104.0,1290.0
Tesla Inc,marketcurrents,208,13.0,84.0,139.0,236.0
Tesla Inc,wallstreetelix5,207,101.0,63.0,785.0,949.0
Tesla Inc,tq_equities,206,5.0,15.0,32.0,52.0
Tesla Inc,psk2329,202,111.0,132.0,859.0,1102.0
Tesla Inc,autonomouscns,199,6.0,7.0,32.0,45.0
Tesla Inc,optionsforecast,199,83.0,67.0,409.0,559.0
Tesla Inc,pipstodollars,198,137.0,163.0,741.0,1041.0
Tesla Inc,timcgriffith,197,25.0,80.0,177.0,282.0
Tesla Inc,japanesegunto,196,9.0,3.0,56.0,68.0
Tesla Inc,llyrx,194,8.0,32.0,270.0,310.0
Tesla Inc,shortvolumes,189,11.0,3.0,26.0,40.0
Tesla Inc,stockspastor,189,5.0,81.0,231.0,317.0
Tesla Inc,ideasprime,186,12.0,5.0,36.0,53.0
Tesla Inc,tickwatchermf,185,17.0,22.0,149.0,188.0
Tesla Inc,sl20707,183,1.0,4.0,4.0,9.0
Tesla Inc,accessatrader,182,14.0,88.0,194.0,296.0
Tesla Inc,realwillmeade,181,735.0,480.0,4113.0,5328.0
Tesla Inc,madmraket,180,35.0,32.0,232.0,299.0
Tesla Inc,si_investor,180,10.0,9.0,56.0,75.0
Tesla Inc,filmprofessor9,179,114.0,34.0,285.0,433.0
Tesla Inc,warren_tt,179,82.0,13.0,182.0,277.0
Tesla Inc,rampuptrading,178,198.0,342.0,2670.0,3210.0
Tesla Inc,j_p_jacques,176,172.0,272.0,1225.0,1669.0
Tesla Inc,americanbanking,175,3.0,3.0,30.0,36.0
Tesla Inc,chitraders,174,4.0,24.0,78.0,106.0
Tesla Inc,myquikfo,172,2.0,37.0,27.0,66.0
Tesla Inc,tmgstocktips,170,19.0,83.0,245.0,347.0
Tesla Inc,tickeron,165,7.0,18.0,33.0,58.0
Tesla Inc,roberee,164,43.0,15.0,69.0,127.0
Tesla Inc,tradingguru,164,12.0,30.0,75.0,117.0
Tesla Inc,justinpulitzer,162,145.0,147.0,756.0,1048.0
Tesla Inc,barchart,159,6.0,55.0,109.0,170.0
Tesla Inc,canuck2usa,157,198.0,251.0,1280.0,1729.0
Tesla Inc,vonklein300,154,30.0,64.0,211.0,305.0
Tesla Inc,msectors,153,11.0,62.0,146.0,219.0
Tesla Inc,sjoerdapp,153,3.0,12.0,55.0,70.0
Tesla Inc,wsbconsensus,153,34.0,33.0,94.0,161.0
Tesla Inc,fpswatchlist,150,15.0,115.0,282.0,412.0
Tesla Inc,optionslocator,150,26.0,26.0,175.0,227.0
Tesla Inc,trader_blitz,147,5.0,4.0,51.0,60.0
Tesla Inc,apppro1,145,26.0,17.0,85.0,128.0
Tesla Inc,cheddarflow,145,52.0,103.0,411.0,566.0
Tesla Inc,swingtradebot,145,8.0,7.0,14.0,29.0
Tesla Inc,shareplanner,143,11.0,155.0,83.0,249.0
Tesla Inc,swatresearch,143,70.0,81.0,422.0,573.0
Tesla Inc,optioncharts,141,3.0,3.0,23.0,29.0
Tesla Inc,bob2trader,138,18.0,28.0,67.0,113.0
Tesla Inc,weijgenberger,138,13.0,4.0,19.0,36.0
Tesla Inc,wingtrades,138,11.0,3.0,34.0,48.0
Tesla Inc,sawa201200,131,8.0,6.0,33.0,47.0
Tesla Inc,pbay08,130,30.0,6.0,51.0,87.0
Tesla Inc,stock_family,130,20.0,22.0,66.0,108.0
Tesla Inc,spiderman_3s,129,18.0,28.0,206.0,252.0
Tesla Inc,mkt_matrix,127,5.0,18.0,47.0,70.0
Tesla Inc,jamesowenthe3rd,126,65.0,61.0,407.0,533.0
Tesla Inc,saar_eldar,125,5.0,24.0,41.0,70.0
Tesla Inc,investorideas,122,2.0,29.0,20.0,51.0
Tesla Inc,marketrealist,122,5.0,6.0,45.0,56.0
Tesla Inc,michaelmottcm,121,41.0,32.0,166.0,239.0
Tesla Inc,briefingcom,119,10.0,95.0,27.0,132.0
Tesla Inc,eliteoptions2,119,328.0,210.0,1507.0,2045.0
Tesla Inc,farrisbaba,116,210.0,49.0,910.0,1169.0
Tesla Inc,ratingsnetwork,116,5.0,11.0,27.0,43.0
Tesla Inc,theoptionspros,115,12.0,7.0,51.0,70.0
Tesla Inc,elcryptochief,113,7.0,5.0,25.0,37.0
Tesla Inc,iamtito_,113,0.0,9.0,10.0,19.0
Tesla Inc,investidea1,111,3.0,35.0,34.0,72.0
Tesla Inc,options_ov,111,67.0,38.0,324.0,429.0
Tesla Inc,ntfri,108,73.0,29.0,250.0,352.0
Tesla Inc,rttradingideas,107,33.0,20.0,102.0,155.0
Tesla Inc,ebitdatrades,106,1.0,50.0,39.0,90.0
Tesla Inc,xosignals,106,7.0,3.0,41.0,51.0
Tesla Inc,lamonicabuzz,103,76.0,114.0,380.0,570.0
Tesla Inc,upboptionmil,101,53.0,270.0,731.0,1054.0
Tesla Inc,seyedoption,98,49.0,2.0,148.0,199.0
Tesla Inc,teshen8lin,97,23.0,15.0,65.0,103.0
Tesla Inc,brainhoits,96,4.0,18.0,45.0,67.0
Tesla Inc,marketbeatnews,96,7.0,15.0,25.0,47.0
Tesla Inc,pkchin888,96,0.0,0.0,38.0,38.0
Tesla Inc,reurope_stock,96,0.0,7.0,14.0,21.0
Tesla Inc,manictrading,95,44.0,20.0,299.0,363.0
Tesla Inc,ivolatility,94,5.0,2.0,9.0,16.0
Tesla Inc,drweeklyoptions,93,23.0,10.0,153.0,186.0
Tesla Inc,opinicusholding,93,8.0,9.0,88.0,105.0
Tesla Inc,whatsonthorold2,92,1.0,1.0,4.0,6.0
Tesla Inc,petertrader99,91,147.0,72.0,593.0,812.0
Tesla Inc,everytimeicash,90,35.0,29.0,241.0,305.0
Tesla Inc,tfnn,90,2.0,12.0,17.0,31.0
Tesla Inc,tickerreport,90,1.0,3.0,8.0,12.0
Tesla Inc,ewfsanjay,88,0.0,3.0,9.0,12.0
Tesla Inc,bullbearcharts,87,3.0,2.0,13.0,18.0
Tesla Inc,mdtrades12,85,84.0,47.0,360.0,491.0
Tesla Inc,tradewithtechs,85,25.0,39.0,236.0,300.0
Tesla Inc,financialbuzz,84,1.0,394.0,1334.0,1729.0
Tesla Inc,anky7544,83,17.0,9.0,62.0,88.0
Tesla Inc,breaking24seven,83,2.0,60.0,113.0,175.0
Tesla Inc,sethcl,83,41.0,42.0,245.0,328.0
Tesla Inc,investorplace,81,5.0,26.0,51.0,82.0
Tesla Inc,jessecoheninv,81,28.0,108.0,275.0,411.0
Tesla Inc,sssvenky,80,54.0,22.0,352.0,428.0
Tesla Inc,stockhoot,79,1.0,4.0,18.0,23.0
Tesla Inc,trendspider,79,46.0,131.0,475.0,652.0
Tesla Inc,misselllly,78,17.0,4.0,61.0,82.0
Tesla Inc,techeblog,78,6.0,148.0,111.0,265.0
Tesla Inc,alicech76224366,77,36.0,9.0,91.0,136.0
Tesla Inc,thislincolnian,77,4.0,8.0,25.0,37.0
Tesla Inc,hotteststocknow,76,0.0,5.0,9.0,14.0
Tesla Inc,felipepotes83,72,9.0,10.0,32.0,51.0
Tesla Inc,marketchmln,72,3.0,13.0,21.0,37.0
Tesla Inc,realmoney,72,40.0,158.0,295.0,493.0
Tesla Inc,dailypoliticaln,71,0.0,1.0,8.0,9.0
Tesla Inc,greenstocks2016,71,14.0,57.0,124.0,195.0
Tesla Inc,llcbillionaire,71,6.0,10.0,33.0,49.0
Tesla Inc,tradingwizard1,71,15.0,20.0,40.0,75.0
Tesla Inc,optionsmike,70,98.0,101.0,692.0,891.0
Tesla Inc,consumerfeed,67,1.0,4.0,9.0,14.0
Tesla Inc,olympiareport,67,1.0,7.0,11.0,19.0
Tesla Inc,teckanalytics,66,1.0,14.0,59.0,74.0
Tesla Inc,trickmitch1,66,99.0,55.0,453.0,607.0
Tesla Inc,dispatchtribune,65,3.0,0.0,9.0,12.0
Tesla Inc,dukesealman,65,10.0,19.0,52.0,81.0
Tesla Inc,kreviewer1,63,0.0,0.0,1.0,1.0
Tesla Inc,banana3stocks,62,14.0,3.0,31.0,48.0
Tesla Inc,carmex212,62,37.0,3.0,57.0,97.0
Tesla Inc,transcriptdaily,62,0.0,3.0,29.0,32.0
Tesla Inc,aznoptions,61,29.0,9.0,128.0,166.0
Tesla Inc,raviromo,61,3.0,7.0,30.0,40.0
Tesla Inc,mikes_charts,60,20.0,32.0,175.0,227.0
Tesla Inc,ro_patel,60,3.0,5.0,33.0,41.0
Tesla Inc,thegreenisback,60,2.0,8.0,45.0,55.0
Tesla Inc,themarketsdaily,60,2.0,0.0,6.0,8.0
Tesla Inc,zolmaxnews,60,0.0,1.0,3.0,4.0
Tesla Inc,dakotafinancial,59,1.0,0.0,10.0,11.0
Tesla Inc,sleekoptions,56,3.0,0.0,8.0,11.0
Tesla Inc,brucerollins,55,4.0,2.0,19.0,25.0
Tesla Inc,weekherald,54,1.0,2.0,8.0,11.0
Tesla Inc,shoprecord,53,17.0,10.0,14.0,41.0
Tesla Inc,thweissxfx,53,15.0,10.0,130.0,155.0
Tesla Inc,finscreener_com,52,0.0,0.0,8.0,8.0
Tesla Inc,rufioooooh,52,17.0,3.0,42.0,62.0
Tesla Inc,classicoptions,51,12.0,30.0,223.0,265.0
Tesla Inc,racernic,50,17.0,45.0,90.0,152.0
Tesla Inc,reddogt3,50,184.0,159.0,1170.0,1513.0
Tesla Inc,magnoliag2012,49,2.0,4.0,9.0,15.0
Tesla Inc,shawncj6,48,16.0,1.0,15.0,32.0
Tesla Inc,sell_that_optio,47,4.0,3.0,8.0,15.0
Tesla Inc,daviddaubner,46,1.0,3.0,6.0,10.0
Tesla Inc,jctb1,46,7.0,66.0,88.0,161.0
Tesla Inc,fintwitamzn,45,1.0,1.0,10.0,12.0
Tesla Inc,marketedgepro,45,1.0,5.0,13.0,19.0
Tesla Inc,codemonk13,44,7.0,2.0,15.0,24.0
Tesla Inc,garythomson14,40,0.0,11.0,66.0,77.0
Tesla Inc,datatrekmb,33,11.0,12.0,19.0,42.0
Tesla Inc,jedimarkus77,32,33.0,14.0,135.0,182.0
Tesla Inc,rakutenstock,32,3.0,3.0,14.0,20.0
