company_name,writer,tweet_total,comment_total,retweet_total,like_num,reaction_total
Tesla Inc,brianinvest,26,1.0,1.0,7.0,9.0
Tesla Inc,trading_analyst,23,0.0,1.0,7.0,8.0
Tesla Inc,wavegenius,22,0.0,0.0,11.0,11.0
Tesla Inc,stock_market_pr,21,0.0,1.0,8.0,9.0
Tesla Inc,waitcapital,21,5.0,1.0,48.0,54.0
Tesla Inc,mitickwatcher,18,0.0,0.0,2.0,2.0
Tesla Inc,bgamall,17,1.0,2.0,2.0,5.0
Tesla Inc,sonycomeback,16,2.0,6.0,4.0,12.0
Tesla Inc,askgeorgebailey,15,5.0,0.0,1.0,6.0
Tesla Inc,zerofiltertruth,14,1.0,0.0,6.0,7.0
Tesla Inc,stockmktgenius,13,0.0,1.0,11.0,12.0
Tesla Inc,nickfranciscoo,10,5.0,0.0,4.0,9.0
Tesla Inc,tradingthomas3,9,3.0,0.0,6.0,9.0
Tesla Inc,unhedgedchatter,5,3.0,0.0,2.0,5.0
Tesla Inc,bwuic,3,0.0,0.0,0.0,0.0
Tesla Inc,raindropsohmy,3,0.0,0.0,0.0,0.0
Tesla Inc,elpfan,1,0.0,0.0,0.0,0.0
Tesla Inc,jchengery,1,0.0,0.0,0.0,0.0
Tesla Inc,newsfilterio,1,0.0,0.0,0.0,0.0
Tesla Inc,wtcm3,1,1.0,1.0,5.0,7.0
apple,machashnews,7907,59.0,226.0,758.0,1043.0
apple,portfoliobuzz,5560,1.0,257.0,164.0,422.0
apple,treabase,4129,25.0,346.0,148.0,519.0
apple,davidmoadel,3742,339.0,1463.0,3653.0,5455.0
apple,wickedsplits,3632,95.0,507.0,269.0,871.0
apple,ulmhi,2304,2.0,5.0,15.0,22.0
apple,towelietrades,2163,19.0,62.0,240.0,321.0
apple,blogyomi,2155,6.0,4.0,16.0,26.0
apple,mikeo188,2096,686.0,201.0,1585.0,2472.0
apple,faisamtrader,1711,7.0,180.0,169.0,356.0
apple,optionalarm,1647,15.0,19.0,209.0,243.0
apple,elliottforecast,1555,37.0,354.0,619.0,1010.0
apple,fuckcnbc,1517,2.0,239.0,98.0,339.0
apple,exactoptionpick,1368,12.0,6.0,69.0,87.0
apple,theburdettelawf,1103,139.0,41.0,370.0,550.0
apple,stehaller,913,116.0,523.0,1197.0,1836.0
apple,aaaamhim,897,238.0,204.0,457.0,899.0
apple,ophirgottlieb,890,466.0,1032.0,2476.0,3974.0
apple,talkmarkets,858,9.0,17.0,89.0,115.0
apple,naashonomics,808,22.0,104.0,179.0,305.0
apple,themarketisopen,800,2.0,6.0,10.0,18.0
apple,alert_options,788,39.0,258.0,519.0,816.0
apple,wallstsolver,786,9.0,143.0,58.0,210.0
apple,wise_owl_trader,717,253.0,210.0,1378.0,1841.0
apple,realsheepwolf,712,238.0,3283.0,5045.0,8566.0
apple,topstockalerts1,712,23.0,42.0,100.0,165.0
apple,ericdavis221,679,581.0,17.0,165.0,763.0
apple,magnoliag2012,666,4.0,31.0,13.0,48.0
apple,madmraket,665,79.0,103.0,560.0,742.0
apple,sonycomeback,638,45.0,152.0,123.0,320.0
apple,sethcl,628,212.0,465.0,2435.0,3112.0
apple,minteractapp,604,25.0,184.0,158.0,367.0
apple,jacobsraffy,583,569.0,105.0,8.0,682.0
apple,eliteoptionswap,575,109.0,47.0,601.0,757.0
apple,shareplanner,551,31.0,609.0,262.0,902.0
apple,tickwatchermf,543,30.0,82.0,342.0,454.0
apple,hedgehogoptions,515,542.0,134.0,2188.0,2864.0
apple,jorellarakalel,515,10.0,46.0,126.0,182.0
apple,profectusystems,514,20.0,2.0,79.0,101.0
apple,quanttradr,501,147.0,59.0,283.0,489.0
apple,squawksquare,500,87.0,38.0,298.0,423.0
apple,freetrades4u,498,28.0,43.0,482.0,553.0
apple,iamtito_,493,1.0,26.0,8.0,35.0
apple,options,482,29.0,97.0,195.0,321.0
apple,teresatrades,476,50.0,121.0,713.0,884.0
apple,visualstockrsrc,476,0.0,8.0,12.0,20.0
apple,1minutestock,470,1.0,4.0,11.0,16.0
apple,otc_cyborg,462,14.0,314.0,559.0,887.0
apple,stock_family,457,36.0,63.0,208.0,307.0
apple,newsfilterio,453,0.0,58.0,24.0,82.0
apple,rimisback,451,136.0,451.0,823.0,1410.0
apple,theflynews,426,32.0,1050.0,577.0,1659.0
apple,raymond10mm,420,54.0,131.0,526.0,711.0
apple,jjjinvesting,418,22.0,65.0,146.0,233.0
apple,briefingcom,413,15.0,266.0,88.0,369.0
apple,larrylivinston,413,42.0,42.0,213.0,297.0
apple,truebubblehead,413,303.0,341.0,2929.0,3573.0
apple,stickycactusink,411,40.0,283.0,368.0,691.0
apple,swingtradeideas,408,0.0,3.0,2.0,5.0
apple,raindropsohmy,406,20.0,30.0,43.0,93.0
apple,marketcurrents,396,13.0,175.0,199.0,387.0
apple,bgamall,376,7.0,27.0,27.0,61.0
apple,barchart,374,14.0,138.0,279.0,431.0
apple,thestreet,372,374.0,1174.0,3044.0,4592.0
apple,autonomouscns,360,4.0,14.0,20.0,38.0
apple,johnscharts,359,440.0,524.0,3611.0,4575.0
apple,itradevol,358,33.0,177.0,427.0,637.0
apple,stckpro,356,2.0,29.0,10.0,41.0
apple,justinpulitzer,355,278.0,190.0,1426.0,1894.0
apple,seekingalpha,353,29.0,190.0,351.0,570.0
apple,oactrading,350,0.0,5.0,17.0,22.0
apple,rufioooooh,350,163.0,25.0,80.0,268.0
apple,mchaudhry82,349,96.0,366.0,1754.0,2216.0
apple,trader_blitz,343,16.0,9.0,62.0,87.0
apple,shortvolumes,340,2.0,1.0,25.0,28.0
apple,wallstreetelix5,340,142.0,78.0,1129.0,1349.0
apple,spartantrading,332,127.0,344.0,1168.0,1639.0
apple,bwuic,328,3.0,31.0,43.0,77.0
apple,wingtrades,325,3.0,14.0,60.0,77.0
apple,chrisgellis,315,2.0,32.0,11.0,45.0
apple,sawa201200,313,12.0,2.0,15.0,29.0
apple,apppro1,310,87.0,30.0,101.0,218.0
apple,ideasprime,304,16.0,9.0,33.0,58.0
apple,mc_optiontrades,295,5.0,21.0,56.0,82.0
apple,sjoerdapp,294,1.0,35.0,44.0,80.0
apple,marketrealist,287,4.0,24.0,67.0,95.0
apple,americanbanking,283,2.0,7.0,18.0,27.0
apple,gerberkawasaki,281,2583.0,1467.0,12199.0,16249.0
apple,benzinga,278,42.0,395.0,439.0,876.0
apple,facebookipoflop,278,48.0,25.0,76.0,149.0
apple,420weedstreet,275,24.0,66.0,170.0,260.0
apple,stockspastor,274,20.0,182.0,409.0,611.0
apple,ewfsanjay,272,4.0,23.0,34.0,61.0
apple,luke_sosnowski,268,208.0,366.0,1381.0,1955.0
apple,myquikfo,267,6.0,53.0,46.0,105.0
apple,ro_patel,265,13.0,18.0,73.0,104.0
apple,eliteoptions2,264,597.0,597.0,3167.0,4361.0
apple,optioncharts,258,7.0,3.0,31.0,41.0
apple,trickmitch1,258,373.0,298.0,2201.0,2872.0
apple,drugdoctor2014,256,18.0,119.0,609.0,746.0
apple,data168,254,164.0,98.0,650.0,912.0
apple,jedimarkus77,252,315.0,106.0,1265.0,1686.0
apple,papaspoppinpeny,252,5.0,98.0,96.0,199.0
apple,ivolatility,251,7.0,5.0,29.0,41.0
apple,optionsmaxpain,250,3.0,1.0,10.0,14.0
apple,upboptionmil,249,92.0,720.0,1697.0,2509.0
apple,filmprofessor9,238,171.0,56.0,435.0,662.0
apple,ratingsnetwork,238,0.0,10.0,16.0,26.0
apple,brucerollins,235,13.0,6.0,29.0,48.0
apple,stockscoops,235,5.0,8.0,24.0,37.0
apple,mitickwatcher,232,5.0,3.0,12.0,20.0
apple,thelincolnlist,227,18.0,31.0,122.0,171.0
apple,dataswarmm,225,0.0,0.0,0.0,0.0
apple,whatsonthorold2,225,0.0,0.0,3.0,3.0
apple,cheddarflow,223,44.0,162.0,559.0,765.0
apple,stockmktgenius,219,1.0,0.0,38.0,39.0
apple,roberee,218,41.0,25.0,48.0,114.0
apple,sl20707,216,0.0,6.0,13.0,19.0
apple,tos_option,216,20.0,28.0,194.0,242.0
apple,tq_equities,213,4.0,14.0,11.0,29.0
apple,stockhoot,212,5.0,3.0,20.0,28.0
apple,techniquant,212,3.0,256.0,35.0,294.0
apple,sleekoptions,211,3.0,27.0,16.0,46.0
apple,daviddaubner,209,1.0,11.0,50.0,62.0
apple,permabear_uk,206,83.0,180.0,775.0,1038.0
apple,reddogt3,205,608.0,672.0,4241.0,5521.0
apple,rttradingideas,204,63.0,24.0,157.0,244.0
apple,misselllly,203,34.0,28.0,121.0,183.0
apple,finscreener_com,199,0.0,1.0,31.0,32.0
apple,optionsforecast,199,72.0,40.0,420.0,532.0
apple,marketedgepro,198,2.0,32.0,52.0,86.0
apple,dzierler,196,55.0,155.0,388.0,598.0
apple,racernic,195,35.0,171.0,295.0,501.0
apple,openoutcrier,194,136.0,382.0,918.0,1436.0
apple,psk2329,190,85.0,150.0,743.0,978.0
apple,marketchmln,187,7.0,17.0,36.0,60.0
apple,waitcapital,187,87.0,23.0,423.0,533.0
apple,wsbconsensus,186,28.0,39.0,87.0,154.0
apple,15minofpham,185,10.0,40.0,107.0,157.0
apple,elcryptochief,185,3.0,6.0,18.0,27.0
apple,thegreenisback,185,2.0,21.0,123.0,146.0
apple,opinicusholding,184,22.0,17.0,211.0,250.0
apple,sssvenky,183,167.0,73.0,925.0,1165.0
apple,sell_that_optio,182,3.0,6.0,22.0,31.0
apple,androsform,179,11.0,17.0,73.0,101.0
apple,optionsprooi,179,0.0,13.0,12.0,25.0
apple,msectors,176,10.0,62.0,121.0,193.0
apple,datatrekmb,175,12.0,96.0,122.0,230.0
apple,marketbeatnews,174,5.0,5.0,12.0,22.0
apple,lamonicabuzz,173,99.0,253.0,728.0,1080.0
apple,raviromo,173,14.0,35.0,71.0,120.0
apple,tickeron,172,7.0,14.0,10.0,31.0
apple,tradingguru,171,12.0,27.0,76.0,115.0
apple,tickerreport,170,1.0,4.0,11.0,16.0
apple,traderdanny77,170,19.0,28.0,124.0,171.0
apple,aznoptions,168,80.0,61.0,337.0,478.0
apple,drweeklyoptions,167,32.0,22.0,258.0,312.0
apple,pipstodollars,167,112.0,145.0,572.0,829.0
apple,vonklein300,163,25.0,67.0,204.0,296.0
apple,michaelmottcm,162,51.0,55.0,228.0,334.0
apple,kingmidasau1,159,14.0,434.0,879.0,1327.0
apple,teshen8lin,158,27.0,33.0,75.0,135.0
apple,mdtrades12,155,135.0,53.0,612.0,800.0
apple,spiderman_3s,155,17.0,35.0,260.0,312.0
apple,warren_tt,155,92.0,13.0,167.0,272.0
apple,classicoptions,154,31.0,101.0,718.0,850.0
apple,optionstradin17,154,133.0,203.0,646.0,982.0
apple,fpswatchlist,151,10.0,98.0,253.0,361.0
apple,farrisbaba,149,291.0,98.0,1221.0,1610.0
apple,naviavatar1,148,94.0,201.0,455.0,750.0
apple,swingtradebot,146,5.0,5.0,4.0,14.0
apple,bs_marker,144,1.0,27.0,10.0,38.0
apple,pkchin888,143,1.0,0.0,42.0,43.0
apple,rakutenstock,143,6.0,39.0,44.0,89.0
apple,shoprecord,143,39.0,25.0,40.0,104.0
apple,mkt_matrix,142,7.0,19.0,54.0,80.0
apple,realmoney,142,53.0,284.0,597.0,934.0
apple,roka_dura,142,70.0,12.0,302.0,384.0
apple,petertrader99,141,228.0,56.0,841.0,1125.0
apple,accessatrader,139,10.0,68.0,131.0,209.0
apple,optionsmike,139,158.0,214.0,1271.0,1643.0
apple,stock_market_pr,139,2.0,17.0,8.0,27.0
apple,techeblog,139,10.0,247.0,119.0,376.0
apple,chitraders,138,5.0,15.0,24.0,44.0
apple,infinituscap,138,50.0,22.0,82.0,154.0
apple,weijgenberger,138,0.0,4.0,5.0,9.0
apple,trading_analyst,135,8.0,10.0,59.0,77.0
apple,garythomson14,134,2.0,46.0,197.0,245.0
apple,investidea1,134,3.0,43.0,29.0,75.0
apple,kasdad,134,75.0,24.0,254.0,353.0
apple,ntfri,133,58.0,45.0,277.0,380.0
apple,rampuptrading,132,151.0,247.0,1956.0,2354.0
apple,bullbearcharts,131,1.0,4.0,17.0,22.0
apple,everytimeicash,130,34.0,37.0,320.0,391.0
apple,si_investor,130,1.0,5.0,10.0,16.0
apple,ebitdatrades,129,2.0,59.0,44.0,105.0
apple,tradewithtechs,129,35.0,80.0,388.0,503.0
apple,mikes_charts,127,81.0,61.0,352.0,494.0
apple,seyedoption,127,42.0,14.0,179.0,235.0
apple,stock_hunter89,127,77.0,67.0,649.0,793.0
apple,wavegenius,127,2.0,11.0,13.0,26.0
apple,options_ov,126,68.0,34.0,341.0,443.0
apple,swatresearch,126,82.0,72.0,397.0,551.0
apple,optionslocator,125,18.0,26.0,122.0,166.0
apple,saar_eldar,124,8.0,14.0,45.0,67.0
apple,llyrx,121,7.0,18.0,147.0,172.0
apple,tmgstocktips,121,12.0,98.0,183.0,293.0
apple,breaking24seven,120,6.0,59.0,72.0,137.0
apple,theoptionspros,119,9.0,9.0,53.0,71.0
apple,vieirauae,119,6.0,132.0,108.0,246.0
apple,consumerfeed,116,1.0,2.0,3.0,6.0
apple,investorplace,116,6.0,21.0,28.0,55.0
apple,hotteststocknow,115,1.0,8.0,7.0,16.0
apple,jamesowenthe3rd,113,23.0,23.0,227.0,273.0
apple,jchengery,111,0.0,8.0,170.0,178.0
apple,kreviewer1,110,0.0,0.0,1.0,1.0
apple,nickfranciscoo,109,36.0,7.0,31.0,74.0
apple,llcbillionaire,107,8.0,50.0,114.0,172.0
apple,tfnn,107,1.0,13.0,20.0,34.0
apple,xosignals,107,3.0,3.0,28.0,34.0
apple,zerofiltertruth,107,7.0,12.0,44.0,63.0
apple,jessecoheninv,106,46.0,145.0,333.0,524.0
apple,dailypoliticaln,104,0.0,1.0,6.0,7.0
apple,dakotafinancial,104,0.0,1.0,3.0,4.0
apple,canuck2usa,103,124.0,153.0,842.0,1119.0
apple,codemonk13,103,11.0,5.0,44.0,60.0
apple,unhedgedchatter,103,61.0,19.0,90.0,170.0
apple,weekherald,102,1.0,1.0,9.0,11.0
apple,dapstats,101,69.0,22.0,90.0,181.0
apple,teckanalytics,101,3.0,35.0,101.0,139.0
apple,olympiareport,100,1.0,0.0,4.0,5.0
apple,thislincolnian,100,0.0,0.0,4.0,4.0
apple,zolmaxnews,99,0.0,3.0,10.0,13.0
apple,financialbuzz,98,0.0,224.0,1040.0,1264.0
apple,themarketsdaily,98,0.0,2.0,4.0,6.0
apple,transcriptdaily,97,0.0,4.0,10.0,14.0
apple,protrader_vini,95,65.0,6.0,236.0,307.0
apple,dispatchtribune,93,0.0,0.0,4.0,4.0
apple,felipepotes83,92,3.0,6.0,13.0,22.0
apple,cfingraphs,90,0.0,0.0,1.0,1.0
apple,alicech76224366,87,30.0,6.0,51.0,87.0
apple,asymmetricalpha,87,184.0,40.0,754.0,978.0
apple,carmex212,86,51.0,7.0,61.0,119.0
apple,danshep55,86,56.0,36.0,357.0,449.0
apple,elpfan,84,0.0,5.0,3.0,8.0
apple,oppayahtwitr,84,49.0,51.0,163.0,263.0
apple,trendspider,84,52.0,137.0,492.0,681.0
apple,caetuscap,83,83.0,11.0,161.0,255.0
apple,tradingthomas3,83,65.0,9.0,226.0,300.0
apple,mwm76,82,10.0,4.0,15.0,29.0
apple,banana3stocks,80,18.0,7.0,54.0,79.0
apple,globalinvestor5,80,7.0,21.0,46.0,74.0
apple,j_p_jacques,80,42.0,45.0,179.0,266.0
apple,aaronklein10x,77,84.0,49.0,184.0,317.0
apple,fintwitamzn,77,3.0,3.0,13.0,19.0
apple,askgeorgebailey,75,10.0,22.0,25.0,57.0
apple,dukesealman,75,7.0,21.0,39.0,67.0
apple,manictrading,75,22.0,15.0,199.0,236.0
apple,deafdaytrader,74,133.0,55.0,880.0,1068.0
apple,bob2trader,65,3.0,10.0,32.0,45.0
apple,realwillmeade,64,208.0,169.0,1465.0,1842.0
apple,jefffocker,63,6.0,2.0,11.0,19.0
apple,echotoall,59,9.0,12.0,35.0,56.0
apple,gambistefinance,57,2.0,10.0,9.0,21.0
apple,jctb1,54,7.0,73.0,103.0,183.0
apple,ryuofdarkness,54,0.0,6.0,2.0,8.0
apple,fintwittsla,53,2.0,8.0,25.0,35.0
apple,tradingwizard1,51,14.0,19.0,42.0,75.0
apple,thweissxfx,47,7.0,8.0,90.0,105.0
apple,wtcm3,45,28.0,62.0,394.0,484.0
apple,timcgriffith,40,0.0,16.0,25.0,41.0
apple,brainhoits,38,7.0,9.0,10.0,26.0
apple,mr_moonstocks,32,7.0,1.0,24.0,32.0
apple,fininvtr,27,1.0,24.0,28.0,53.0
apple,investorideas,27,0.0,9.0,2.0,11.0
apple,passthebeano,25,8.0,3.0,70.0,81.0
apple,shawncj6,25,4.0,3.0,5.0,12.0
apple,japanesegunto,24,0.0,0.0,6.0,6.0
apple,scriptstotrade,24,5.0,3.0,80.0,88.0
apple,boardtownblast,22,1.0,26.0,5.0,32.0
apple,maythefroth,22,6.0,0.0,4.0,10.0
apple,pbay08,22,8.0,4.0,25.0,37.0
apple,randyvegetables,21,19.0,0.0,18.0,37.0
apple,milestaylor47,20,8.0,2.0,15.0,25.0
apple,paully_steaks,20,3.0,2.0,11.0,16.0
apple,talesftf,20,23.0,4.0,34.0,61.0
apple,valueanalyst1,20,44.0,31.0,441.0,516.0
apple,mothercabrininy,19,12.0,6.0,66.0,84.0
apple,bertelschmitt,18,8.0,8.0,37.0,53.0
apple,biggie_calls,17,14.0,3.0,38.0,55.0
apple,invresdynamics,17,24.0,28.0,170.0,222.0
apple,contrarianshort,16,8.0,1.0,56.0,65.0
apple,patrickcomack,16,2.0,0.0,20.0,22.0
apple,markbspiegel,13,51.0,19.0,381.0,451.0
apple,sbalatan,13,6.0,0.0,19.0,25.0
apple,brisance,12,9.0,2.0,6.0,17.0
apple,c4chaos,12,1.0,7.0,55.0,63.0
apple,justtradin,12,4.0,0.0,8.0,12.0
apple,commuternyc,11,7.0,0.0,10.0,17.0
apple,kamiari_,9,2.0,1.0,5.0,8.0
apple,bradmunchen,8,7.0,1.0,37.0,45.0
apple,kaffeedosenfil1,8,3.0,0.0,3.0,6.0
apple,shortingisfun,8,23.0,4.0,83.0,110.0
apple,wheels88fortune,8,2.0,0.0,13.0,15.0
apple,bagholderquotes,7,22.0,26.0,303.0,351.0
apple,evdefender,6,8.0,8.0,105.0,121.0
apple,fusionptcapital,6,7.0,3.0,50.0,60.0
apple,jcoviedo6,6,1.0,1.0,4.0,6.0
apple,plainsite,6,11.0,7.0,76.0,94.0
apple,pluginfud,6,11.0,0.0,47.0,58.0
apple,rooseveltpatoo1,6,3.0,1.0,8.0,12.0
apple,steelnicho,6,1.0,0.0,2.0,3.0
apple,tilmanwinkler,6,0.0,0.0,6.0,6.0
apple,yeomen23,6,2.0,1.0,20.0,23.0
apple,anky7544,5,1.0,1.0,3.0,5.0
apple,g_schelle,5,2.0,1.0,2.0,5.0
apple,jurabilis,5,0.0,0.0,8.0,8.0
apple,kkublai5,5,3.0,0.0,17.0,20.0
apple,phenomenalpoto,5,9.0,5.0,123.0,137.0
apple,rtgt_guinness,5,0.0,2.0,1.0,3.0
apple,stkbullgod,5,11.0,4.0,35.0,50.0
apple,wallstcynic,5,12.0,5.0,81.0,98.0
apple,wintoncapptnrs,5,2.0,1.0,30.0,33.0
apple,bgrahamdisciple,4,8.0,3.0,73.0,84.0
apple,davebudge,4,3.0,2.0,8.0,13.0
apple,orthereaboot,4,4.0,1.0,34.0,39.0
apple,salt_nole,4,1.0,0.0,17.0,18.0
apple,teslacito,4,2.0,0.0,1.0,3.0
apple,vincent13031925,4,46.0,62.0,803.0,911.0
apple,bradsferguson,3,1.0,2.0,2.0,5.0
apple,chris_stearns,3,1.0,2.0,6.0,9.0
apple,grainsurgeon,3,12.0,4.0,48.0,64.0
apple,investorswan,3,0.0,1.0,3.0,4.0
apple,jackwildcat,3,1.0,0.0,3.0,4.0
apple,jebkinnison,3,2.0,8.0,58.0,68.0
apple,reurope_stock,3,0.0,0.0,0.0,0.0
apple,subach,3,2.0,0.0,2.0,4.0
apple,boldmovefitness,2,0.0,0.0,1.0,1.0
apple,bomsteinrick,2,0.0,1.0,1.0,2.0
apple,jonbryant421,2,1.0,1.0,2.0,4.0
apple,modelyendofice,2,0.0,0.0,0.0,0.0
apple,teslacharts,2,17.0,37.0,305.0,359.0
apple,themicrx,2,0.0,1.0,4.0,5.0
apple,tomi,2,3.0,1.0,23.0,27.0
apple,tool_grinder,2,1.0,0.0,2.0,3.0
apple,twainsmustache,2,0.0,0.0,5.0,5.0
apple,dathandsomejerk,1,0.0,0.0,0.0,0.0
apple,donutshorts,1,0.0,0.0,3.0,3.0
apple,dope007,1,5.0,0.0,1.0,6.0
apple,enertuition,1,1.0,0.0,9.0,10.0
apple,ethicsgradient,1,7.0,0.0,2.0,9.0
apple,facts_tesla,1,5.0,32.0,109.0,146.0
apple,fly4dat,1,1.0,0.0,1.0,2.0
apple,greatcrasho2018,1,0.0,0.0,9.0,9.0
apple,paul91701736,1,0.0,1.0,2.0,3.0
apple,polixenes13,1,2.0,1.0,12.0,15.0
apple,ventmixologist,1,0.0,0.0,4.0,4.0
